Item ID,String.object_name,String.object_desc,String.object_classification,String.ent4_jurisdiction_country,String.ip_classification
CC06763-021,"GmBH ONLY,Resistors,147K,1%,+/-50PPM,0.25W,SMD,MELF","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000457,US,Commercial
CC06763-022,"GmBH ONLY,Resistors,0.00,0.25W,SMD,MELF","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000457,US,Commercial
CC06763-023,"GmBH ONLY,Resistors,10.0,1%,+/-50PPM,0.25W,SMD,MELF","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000457,US,Commercial
CC06763-024,"GmBH ONLY,Resistors,7.5K,1%,+/-50PPM,0.25W,SMD,MELF","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000457,US,Commercial
CC06763-025,"GmBH ONLY,Resistors,2.21K,1%,+/-50PPM,0.25W,SMD,MELF","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000457,US,Commercial
CC06763-026,"GmBH ONLY,Resistors,200,1%,+/-50PPM,0.25W,SMD,MELF","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000457,US,Commercial
CC06763-027,"GmBH ONLY,Resistors,499,1%,+/-50PPM,0.25W,SMD,MELF","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000457,US,Commercial
CC06763-028,"GmBH ONLY,Resistors,2K,1%,+/-50PPM,0.25W,SMD,MELF","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000457,US,Commercial
CC06763-029,"GmBH ONLY,Resistors,6.81K,1%,+/-50PPM,0.25W,SMD,MELF","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000457,US,Commercial
CC06763-030,"GmBH ONLY,Resistors,200K,1%,+/-50PPM,0.25W,SMD,MELF","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000457,US,Commercial
