Item ID,String.object_name,String.object_desc,String.object_classification,String.ent4_jurisdiction_country,String.ip_classification
CC85991-001,"ALTERED ITEM,Transistors,IGBT,MMIX1X200N60B3H1,520W,SMD,SMPD","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000461,US,Commercial
CC85993-001,"SELECTED ITEM,Diodes,Rectifier,JANS1N5811US,6A@TL=+75C,SMD,D-5B","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
CC85993-002,"SELECTED ITEM,Diodes,Voltage Suppressor,JANS1N6162AUS,0.02A,SMD,D-5DC","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
CC85993-003,"SELECTED ITEM,Diodes,Zener/Reference,JANS1N6326US,0.02A,SMD,MELF-B","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
CC85993-004,"SELECTED ITEM,Diodes,Zener/Reference,JANS1N6311US,0.02A,SMD,MELF-B","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
CC85993-005,"SELECTED ITEM,Diodes,JANS1N6642US,0.3A,SMD,D-5D","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
CC86011-001,"SELECTED ITEM,Transistors,BJT,JANSR2N2222AUB,50V,0.8A,0.5W@Ta=25C,SMD,UB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000461,US,Commercial
CC86011-002,"SELECTED ITEM,Transistors,BJT,JANSR2N2907AUB,60V,0.6A,0.5W@Ta=25C,SMD,UB","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000461,US,Commercial
CC86011-003,"SELECTED ITEM,Transistors,BJT,JANSP2N2222AUB,50V,0.8A,0.5W@Ta=25C,SMD,UB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000461,US,Commercial
CC86011-004,"SELECTED ITEM,Transistors,BJT,JANSP2N2907AUB,60V,0.6A,0.5W@Ta=25C,SMD,UB","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000461,US,Commercial
CC86032-021,"Diodes,Voltage Suppressor,1N6287A-E3,23.1A,Axial,TH","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
CC86071-001,"Diodes,Voltage Suppressor,MPLAD30KP14A,SMD,PLAD","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
CC86071-008,"Diodes,Voltage Suppressor,MPLAD30KP24A,SMD,PLAD","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
CC86071-017,"Diodes,Voltage Suppressor,MPLAD30KP48A,SMD,PLAD","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
CC86071-034,"Diodes,Voltage Suppressor,MPLAD30KP170A,SMD,PLAD","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
CC86071-039,"Diodes,Voltage Suppressor,MPLAD30KP280A,SMD,PLAD","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
CC86071-041,"Diodes,Voltage Suppressor,MPLAD30KP350A,SMD,PLAD","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
CC86071-042,"Diodes,Voltage Suppressor,MPLAD30KP400A,SMD,PLAD","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
CC86071-111,"Diodes,Voltage Suppressor,MPLAD30KP30CA,SMD,PLAD","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
CC86071-113,"Diodes,Voltage Suppressor,MPLAD30KP36CA,SMD,PLAD","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
CC86071-118,"Diodes,Voltage Suppressor,MPLAD30KP51CA,SMD,PLAD","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
CC86071-124,"Diodes,Voltage Suppressor,MPLAD30KP75CA,SMD,PLAD","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
CC86071-134,"Diodes,Voltage Suppressor,MPLAD30KP170CA,SMD,PLAD","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
CC86071-138,"Diodes,Voltage Suppressor,MPLAD30KP260CA,SMD,PLAD","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
CC86071-142,"Diodes,Voltage Suppressor,MPLAD30KP400CA,SMD,PLAD","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
CC86411-015,"Capacitors,0.047uF,1000V,10%,X7R,Radial,HV61","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000446,US,Commercial
