Item ID,String.object_name,String.object_desc,String.object_classification,String.ent4_jurisdiction_country,String.ip_classification
CC43919-001,"Capacitors,1000pF,100V,10%,X7S,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000446,US,Commercial
CC43919-002,"Capacitors,0.01uF,25V,10%,X7R,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000446,US,Commercial
CC43919-003,"Capacitors,4.7pF,50V,0.25pF,C0G,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000446,US,Commercial
CC43919-004,"Capacitors,0.01uF,50V,10%,X7R,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000446,US,Commercial
CC43919-005,"Capacitors,220pF,50V,5%,C0G,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000446,US,Commercial
CC43919-006,"Capacitors,68pF,50V,5%,C0G,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000446,US,Commercial
CC43919-007,"Capacitors,330pF,50V,5%,C0G,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000446,US,Commercial
CC43919-008,"Capacitors,0.1uF,50V,10%,X7R,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000446,US,Commercial
CC43919-009,"Capacitors,10pF,50V,0.5pF,C0G,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000446,US,Commercial
CC43919-077,"Capacitors,1000pF,50V,10%,X7R,SMD,0402","6-October-2023_CIS_Export : 05 - MOOG AG MITC, BANGALORE",CLS-1000446,US,Commercial
CC43920-001,"NO DWG,Capacitors,22pF,100V,5%,C0G,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000446,US,Commercial
CC43921-001,"NO DWG,Diodes,SP3130-01ETG,SMD,SOD-882","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
CC43922-001,"NO DWG,Diodes,Array,SPHV36-01ETG-C,SMD,SOD-882","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
CC44447-001,"NO DWG,ICs,Line Receiver,HX422RGEN,SMD,CFP-16","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000452,US,Commercial
CC44450-001,"NO DWG,Optocouplers,MOCD217M,SMD,SOIC-8","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000455,US,Commercial
CC44759-001,"ICs,Programmable Logic Device,RT3PE3000L-1,SMD,CQFP-256","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000452,US,Commercial
CC44983-004,"GmBH ONLY,Connectors,Plug,0.100 IN,TH,4","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000447,US,Commercial
CC44983-006,"GmBH ONLY,Connectors,Plug,0.100 IN,TH,6","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000447,US,Commercial
CC44992-001,"GmBH ONLY,Choke,150uH,2.1A,20%,SMD","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000453,US,Commercial
CC45025-001,"Transistors,MOSFET,IRF9640PBF,-200V,-11A@Tc=25C,125W,TH,TO-220AB","6-October-2023_CIS_Export : 05 - MOOG AG MITC, BANGALORE",CLS-1000461,US,Commercial
CC45026-001,"Transistors,IGBT,FGH75T65SQD_F155,650V,150A@25C(75A@100C),375W@25C(188W@100C),TH,TO-247-3","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000461,US,Commercial
CC45044-001,"GmBH ONLY,ICs,SN74ACT245PW,SMD,TSSOP-20","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000452,US,Commercial
CC45167-001,"Transformers,Gate Drive,14TH","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000460,US,Commercial
CC45167-002,"Transformers,Gate Drive,14TH","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000460,US,Commercial
CC45167-003,"Transformers,Gate Drive,14TH","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000460,US,Commercial
CC45167-004,"Transformers,Gate Drive,14TH","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000460,US,Commercial
CC45200-001,"GmBH ONLY,ICs,IRS4427SPBF,SMD,SOIC-8","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000452,US,Commercial
CC45237-001,"Transformer,Gate Drive,6 Pin,TH","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000460,US,Commercial
CC45237-002,"Transformer,Gate Drive,6 Pin,TH","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000460,US,Commercial
CC45237-003,"Transformer,Gate Drive,6 Pin,TH","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000460,US,Commercial
CC45237-004,"Transformer,Gate Drive,6 Pin,TH","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000460,US,Commercial
