Item ID,String.object_name,String.object_desc,String.object_classification,String.ent4_jurisdiction_country,String.ip_classification
CB35673-001,"ICs,Digital Device,SN74AHCT126PW,SMD,TSSOP-14","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000452,US,Commercial
CB35720-001,"ICs,TPS24720,SMD,QFN-16","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000452,US,Commercial
CB35800-001,"SELECTED ITEM,Inductor,39uH,1.6A,10%,SMD,SMD","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000453,US,Commercial
CB35801-001,"SELECTED ITEM,Capacitors,56uF,75V,10%,Tantalum Electrolytic,CLR90-T3","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CB35808-001,"Filter,7.5uH,-0%/+10%,TH","6-October-2023_CIS_Export : ",CLS-1000453,US,Commercial
CB35808-002,"Filter,7.5uH,-0%/+10%,TH","6-October-2023_CIS_Export : ",CLS-1000453,US,Commercial
CB35808-003,"Filter,7.5uH,-0%/+10%,TH","6-October-2023_CIS_Export : ",CLS-1000453,US,Commercial
CB35972-008,"ICs,Converter/Conditioner,V28C24M100BL,TH","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000452,US,Commercial
CB35972-012,"ICs,Converter/Conditioner,V28C5M50BL,TH","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000452,US,Commercial
CB35972-102,"ICs,Converter/Conditioner,V28C24T100BG3,TH","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000452,US,Commercial
CB36017-001,"Transformers","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000460,US,Commercial
CB36085-001,"NO DWG,Resistors,2.7K,2%,100ppm,2.25W,TH,DIP-16","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CB36085-002,"NO DWG,Resistors,330,2%,100ppm,2.25W,TH,DIP-16","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CB36085-004,"NO DWG,Resistors,3.3K,2%,100ppm,2.25W,TH,DIP-16","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CB36086-001,"NO DWG,Connectors,Female/Socket,TH,4","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000447,US,Commercial
CB36204-001,"Inductor,30uH,10%,TH","6-October-2023_CIS_Export : ",CLS-1000453,US,Commercial
CB36686-001,"Resistors,6.25,1%,300ppm,200W,SMD,3838","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CB36700-001,"NO DWG,ICs,Converter/Conditioner,ADS1675,SMD,TQFP-64","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000452,US,Commercial
CB36700-002,"NO DWG,ICs,Converter/Conditioner,ADS1672,SMD,TQFP-64","6-October-2023_CIS_Export : 80 - FCS, AMSTERDAM",CLS-1000452,US,Commercial
CB36774-001,"NO DWG,Connectors,Female/Socket,TH,29","6-October-2023_CIS_Export : 80 - FCS, AMSTERDAM",CLS-1000447,US,Commercial
CB36775-001,"NO DWG,Connectors,Male/Pin,SMD,29","6-October-2023_CIS_Export : 80 - FCS, AMSTERDAM",CLS-1000447,US,Commercial
CB36776-001,"NO DWG,Connectors,RJ45,0.100 IN,TH,24","6-October-2023_CIS_Export : 80 - FCS, AMSTERDAM",CLS-1000447,US,Commercial
CB36776-002,"NO DWG,Connectors,RJ45,0.100 IN,TH,28","6-October-2023_CIS_Export : 80 - FCS, AMSTERDAM",CLS-1000447,US,Commercial
CB36777-001,"ICs,Analog Device,LH0002H,TH,TO5-8","6-October-2023_CIS_Export : ",CLS-1000452,US,Commercial
CB37167-002,"Optocouplers,ACPL-217-50AE,SMD,SO-4","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000455,US,Commercial
CB37167-012,"Optocouplers,ACPL-217-56AE,SMD,SO-4","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000455,US,Commercial
CB37271-220,"Resistors,0.020,1%,75ppm,2W,SMD,2816","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000457,US,Commercial
CB37271-300,"Resistors,0.100,1%,75ppm,2W,SMD,2816","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000457,US,Commercial
CB37292-001,"ALTERED ITEM,ICs,Digital Device,UT7R995C,SMD,Altered Flatpack","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000452,US,Commercial
CB37292-002,"ALTERED ITEM,ICs,Digital Device,UT7R995C,SMD,Flatpack","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000452,US,Commercial
CB37293-001,"NO DWG,Connectors,Female/Socket,0.095 IN,TH,4","6-October-2023_CIS_Export : 80 - FCS, AMSTERDAM",CLS-1000447,US,Commercial
CB37293-002,"NO DWG,Connectors,Female/Socket,0.095 IN,TH,4","6-October-2023_CIS_Export : 80 - FCS, AMSTERDAM",CLS-1000447,US,Commercial
CB37293-003,"NO DWG,Connectors,Female/Socket,0.095 IN,TH,4","6-October-2023_CIS_Export : 80 - FCS, AMSTERDAM",CLS-1000447,US,Commercial
CB37293-004,"NO DWG,Connectors,Female/Socket,0.095 IN,TH,4","6-October-2023_CIS_Export : 80 - FCS, AMSTERDAM",CLS-1000447,US,Commercial
CB37294-001,"NO DWG,ICs,RTL8111F,SMD,QFN-48","6-October-2023_CIS_Export : 80 - FCS, AMSTERDAM",CLS-1000452,US,Commercial
CB37295-001,"NO DWG,ICs,Line Transceiver,MAX13431EEUB+,SMD,uMAX10","6-October-2023_CIS_Export : 80 - FCS, AMSTERDAM",CLS-1000452,US,Commercial
CB37296-001,"NO DWG,ICs,Line Receiver,MAX3283EAUT+,SMD,SOT23-6","6-October-2023_CIS_Export : 80 - FCS, AMSTERDAM",CLS-1000452,US,Commercial
