Item ID,String.object_name,String.object_desc,String.object_classification,String.ent4_jurisdiction_country,String.ip_classification
CD33401-758,"Resistors,4.42M,1%,100ppm,1W@70C,SMD,2512","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33401-759,"Resistors,4.53M,1%,100ppm,1W@70C,SMD,2512","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33401-760,"Resistors,4.64M,1%,100ppm,1W@70C,SMD,2512","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33401-761,"Resistors,4.70M,1%,100ppm,1W@70C,SMD,2512","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33401-762,"Resistors,4.75M,1%,100ppm,1W@70C,SMD,2512","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33401-763,"Resistors,4.87M,1%,100ppm,1W@70C,SMD,2512","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33401-764,"Resistors,4.99M,1%,100ppm,1W@70C,SMD,2512","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33401-765,"Resistors,5.10M,1%,100ppm,1W@70C,SMD,2512","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33401-766,"Resistors,5.11M,1%,100ppm,1W@70C,SMD,2512","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33401-767,"Resistors,5.23M,1%,100ppm,1W@70C,SMD,2512","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33401-768,"Resistors,5.36M,1%,100ppm,1W@70C,SMD,2512","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33401-769,"Resistors,5.49M,1%,100ppm,1W@70C,SMD,2512","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33401-770,"Resistors,5.60M,1%,100ppm,1W@70C,SMD,2512","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33401-771,"Resistors,5.62M,1%,100ppm,1W@70C,SMD,2512","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33401-772,"Resistors,5.76M,1%,100ppm,1W@70C,SMD,2512","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33401-773,"Resistors,5.90M,1%,100ppm,1W@70C,SMD,2512","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33401-774,"Resistors,6.04M,1%,100ppm,1W@70C,SMD,2512","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33401-775,"Resistors,6.19M,1%,100ppm,1W@70C,SMD,2512","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33401-776,"Resistors,6.20M,1%,100ppm,1W@70C,SMD,2512","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33401-777,"Resistors,6.34M,1%,100ppm,1W@70C,SMD,2512","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33498-002,"Connectors,Receptacle,Male/Pin,0.0984 IN,TH,2","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000447,US,Commercial
CD33502-001,"Resistors,47,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-002,"Resistors,47.5,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-003,"Resistors,48.1,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-004,"Resistors,48.7,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-005,"Resistors,49.3,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-006,"Resistors,49.9,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-007,"Resistors,50.5,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-008,"Resistors,51.0,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
