Item ID,String.object_name,String.object_desc,String.object_classification,String.ent4_jurisdiction_country,String.ip_classification
C53907-044,"Diodes,Voltage Suppressor,MSMCJ28A,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-046,"Diodes,Voltage Suppressor,MSMCJ30A,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-048,"Diodes,Voltage Suppressor,MSMCJ33A,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-050,"Diodes,Voltage Suppressor,MSMCJ36A,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-052,"Diodes,Voltage Suppressor,MSMCJ40A,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-054,"Diodes,Voltage Suppressor,MSMCJ43A,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-056,"Diodes,Voltage Suppressor,MSMCJ45A,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-058,"Diodes,Voltage Suppressor,MSMCJ48A,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-060,"Diodes,Voltage Suppressor,MSMCJ51A,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-062,"Diodes,Voltage Suppressor,MSMCJ54A,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-064,"Diodes,Voltage Suppressor,MSMCJ58A,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-066,"Diodes,Voltage Suppressor,MSMCJ60A,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-068,"Diodes,Voltage Suppressor,MSMCJ64A,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-070,"Diodes,Voltage Suppressor,MSMCJ70A,SMD,DO-214AB","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000449,US,Commercial
C53907-072,"Diodes,Voltage Suppressor,MSMCJ75A,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-074,"Diodes,Voltage Suppressor,MSMCJ78A,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-076,"Diodes,Voltage Suppressor,MSMCJ85A,SMD,DO-214AB","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000449,US,Commercial
C53907-078,"Diodes,Voltage Suppressor,MSMCJ90A,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-080,"Diodes,Voltage Suppressor,MSMCJ100A,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-082,"Diodes,Voltage Suppressor,MSMCJ110A,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-084,"Diodes,Voltage Suppressor,MSMCJ120A,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-086,"Diodes,Voltage Suppressor,MSMCJ130A,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-088,"Diodes,Voltage Suppressor,MSMCJ150A,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-090,"Diodes,Voltage Suppressor,MSMCJ160A,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-092,"Diodes,Voltage Suppressor,MSMCJ170A,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-102,"Diodes,Voltage Suppressor,MSMCJ5.0CA,200A,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-104,"Diodes,Voltage Suppressor,MSMCJ6.0CA,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-106,"Diodes,Voltage Suppressor,MSMCJ6.5CA,SMD,DO-214AB","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000449,US,Commercial
C53907-108,"Diodes,Voltage Suppressor,MSMCJ7.0CA,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-110,"Diodes,Voltage Suppressor,MSMCJ7.5CA,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-112,"Diodes,Voltage Suppressor,MSMCJ8.0CA,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-114,"Diodes,Voltage Suppressor,MSMCJ8.5CA,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-116,"Diodes,Voltage Suppressor,MSMCJ9.0CA,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-118,"Diodes,Voltage Suppressor,MSMCJ10CA,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-120,"Diodes,Voltage Suppressor,MSMCJ11CA,SMD,DO-214AB","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-122,"Diodes,Voltage Suppressor,MSMCJ12CA,SMD,DO-214AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
C53907-124,"Diodes,Voltage Suppressor,MSMCJ13CA,SMD,DO-214AB","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000449,US,Commercial
