Item ID,String.object_name,String.object_desc,String.object_classification,String.ent4_jurisdiction_country,String.ip_classification
CA34086-001,"ICs,Digital Device,CD74ACT86,SMD,SO-14","6-October-2023_CIS_Export : ",CLS-1000452,US,Commercial
CA34093-001,"EM Relays,ER412YM-9A/SQ,220,DPDT,28V,TH,TO-5","6-October-2023_CIS_Export : ",CLS-1000450,US,Commercial
CA34093-003,"EM Relays,DPDT,ER412-26A,1560@25C,DPDT,28V,TH,TO5-8","6-October-2023_CIS_Export : 25 - SPACE & DEFENSE GROUP, CSA ENGINEERING",CLS-1000450,US,Commercial
CA34094-001,"OBSOLETE,ICs,Reference and Regulator,LM1575,TH,CDIP","6-October-2023_CIS_Export : ",CLS-1000452,US,Commercial
CA34094-004,"ICs,Reference and Regulator,LM2575S-5.0,SMD,TO263-5","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000452,US,Commercial
CA34112-102,"ICs,Line Transceiver,MAX232AEWE,SMD,SOIC-16","6-October-2023_CIS_Export : 05 - MOOG AG MITC, BANGALORE",CLS-1000452,US,Commercial
CA34131-006,"Resistors,10K,0.05%,25ppm,0.4W,SMD,SOIC-8","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA34131-007,"Resistors,20K,0.05%,25ppm,0.4W,SMD,SOIC-8","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA34131-009,"Resistors,100K,0.05%,25ppm,0.4W,SMD,SOIC-8","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000457,US,Commercial
CA34131-103,"Resistors,2K,0.1%,25ppm,0.4W,SMD,SOIC-8","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA34131-105,"Resistors,5K,0.1%,25ppm,0.4W@70C,SMD,SOIC-8","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA34131-106,"Resistors,10K,0.1%,25ppm,0.4W,SMD,SOIC-8","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA34131-107,"Resistors,20K,0.1%,25ppm,0.4W,SMD,SOIC-8","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA34131-108,"Resistors,50K,0.1%,25ppm,0.4W,SMD,SOIC-8","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA34131-109,"Resistors,100K,0.1%,25ppm,0.4W,SMD,SOIC-8","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000457,US,Commercial
CA34131-201,"Resistors,500,0.05%,25ppm,0.4W,SMD,SOIC-8","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA34131-206,"Resistors,10K,0.05%,25ppm,0.4W,SMD,SOIC-8","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000457,US,Commercial
CA34131-207,"Resistors,20K,0.4W,SMD,SOIC-8","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA34131-208,"Resistors,50K,0.05%,25ppm,0.4W,SMD,SOIC-8","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA34131-209,"Resistors,100K,0.4W,SMD,SOIC-8","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA34131-301,"Resistors,500,0.1%,25ppm,0.4W,SMD,SOIC-8","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000457,US,Commercial
CA34131-305,"Resistors,5K,0.1%,25ppm,0.4W@70C,SMD,SOIC-8","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA34131-306,"Resistors,10K,0.1%,25ppm,0.4W,SMD,SOIC-8","6-October-2023_CIS_Export : 93 - AIRCRAFT GROUP, INDIA AIRCRAFT OPERATIONS",CLS-1000457,US,Commercial
CA34131-307,"Resistors,20K,0.1%,25ppm,0.4W,SMD,SOIC-8","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA34131-308,"Resistors,50K,0.1%,25ppm,0.4W,SMD,SOIC-8","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000457,US,Commercial
CA34131-309,"Resistors,100K,0.1%,25ppm,0.4W,SMD,SOIC-8","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000457,US,Commercial
CA34133-001,"Resistors,10K/10K,0.02%,1.0ppm,0.4W,SMD,SO-8","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA34133-002,"Resistors,500/500,0.02%,1.0ppm,0.4W,SMD,DIP","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA34133-003,"Resistors,2K/2K,0.02%,1.0ppm,0.4W,SMD,SO-8","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA34133-004,"Resistors,20K/20K,0.02%,1.0ppm,0.4W,SMD,SO-8","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA34133-102,"Resistors,500/500,0.02%,1.0ppm,0.4W,SMD,SOIC-8","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000457,US,Commercial
CA34136-013,"OBSOLETE,Inductor,47uH,1.8A,20%,SMD,SPD125","6-October-2023_CIS_Export : ",CLS-1000453,US,Commercial
CA34136-015,"OBSOLETE,Inductor,68uH,1.5A,20%,SMD,SPD125","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000453,US,Commercial
CA34136-019,"OBSOLETE,Inductor,150uH,1.0A,20%,SMD,SPD125","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000453,US,Commercial
CA34136-021,"OBSOLETE,Inductor,220uH,0.8A,20%,SMD,SPD125","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000453,US,Commercial
CA34136-027,"OBSOLETE,Inductor,680uH,0.5A,20%,SMD,SPD125","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000453,US,Commercial
CA34136-029,"OBSOLETE,Inductor,1000uH,0.4A,20%,SMD,SPD125","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000453,US,Commercial
CA34136-113,"Inductor,47uH,1.8A,20%,SMD,SPD125","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000453,US,Commercial
CA34136-201,"OBSOLETE,Inductor,2.2uH,8.5A,20%,SMD,SPD127","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000453,US,Commercial
CA34136-202,"OBSOLETE,Inductor,3.3uH,7.5A,20%,SMD,SPD127","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000453,US,Commercial
CA34136-203,"OBSOLETE,Inductor,4.7uH,6.8A,20%,SMD,SPD127","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000453,US,Commercial
CA34136-204,"OBSOLETE,Inductor,6.8uH,6.2A,20%,SMD,SPD127","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000453,US,Commercial
CA34136-205,"OBSOLETE,Inductor,10uH,5.40A,20%,SMD,SPD127","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000453,US,Commercial
CA34136-206,"OBSOLETE,Inductor,12uH,4.9A,20%,SMD,SPD127","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000453,US,Commercial
CA34136-207,"OBSOLETE,Inductor,15uH,4.5A,20%,SMD,SPD127","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000453,US,Commercial
CA34136-208,"OBSOLETE,Inductor,18uH,3.9A,20%,SMD,SPD127","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000453,US,Commercial
CA34136-209,"OBSOLETE,Inductor,22uH,3.6A,20%,SMD,SPD127","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000453,US,Commercial
CA34136-210,"OBSOLETE,Inductor,27uH,3.4A,20%,SMD,SPD127","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000453,US,Commercial
CA34136-211,"OBSOLETE,Inductor,33uH,3A,20%,SMD,SPD127","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000453,US,Commercial
