Item ID,String.object_name,String.object_desc,String.object_classification,String.ent4_jurisdiction_country,String.ip_classification
CD21289-004,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,180 pF,100V,10%,C0603","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-005,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,270 pF,100V,10%,C0603","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-005,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,270 pF,100V,10%,C0603","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-006,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,330 pF,100V,10%,C0603","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-006,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,330 pF,100V,10%,C0603","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-007,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,390 pF,100V,10%,C0603","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-007,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,390 pF,100V,10%,C0603","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-008,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,1000 pF,100V,10%,C0603","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-008,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,1000 pF,100V,10%,C0603","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-009,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,1500 pF,100V,10%,C0603","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-009,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,1500 pF,100V,10%,C0603","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-010,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,2200 pF,2200V,10%,C0603","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-010,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,2200 pF,2200V,10%,C0603","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-011,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,4700 pF,100V,10%,C0603","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-011,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,4700 pF,100V,10%,C0603","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-012,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,6800 pF,100V,10%,C0603","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-012,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,6800 pF,100V,10%,C0603","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-013,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,0.056 uF,100V,10%,C0805","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-013,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,0.056 uF,100V,10%,C0805","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-014,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,0.082 uF,100V,10%,C0805","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-014,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,0.082 uF,100V,10%,C0805","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-015,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,0.12uF,25V,10%,C0603","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-015,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,0.12uF,25V,10%,C0603","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-016,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,0.15uF,25V,10%,C0603","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-016,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,0.15uF,25V,10%,C0603","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-017,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,56 pF,200V,10%,C0603","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-017,"GIL ONLY,NO DWG,Capacitor,Ceramic,BME,56 pF,200V,10%,C0603","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-018,"GIL ONLY,NO DWG,Capacitor, Ceramic, BME, 2.2 uF, 10V, 10%, C1206","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
CD21289-018,"GIL ONLY,NO DWG,Capacitor, Ceramic, BME, 2.2 uF, 10V, 10%, C1206","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000446,US,Commercial
