Item ID,String.object_name,String.object_desc,String.object_classification,String.ent4_jurisdiction_country,String.ip_classification
A43971-769,"Resistors,100K,0.1%,50ppm,0.1W@125C,TH,AXIAL","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
A51000-001,"Connectors,Male/Pin,0.100 IN,TH,2","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000447,US,Commercial
A51000-002,"Connectors,3,Male/Pin,0.100 IN,TH","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000447,US,Commercial
A51000-003,"Connectors, 4 Male/Pin,0.100 IN,TH","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000447,US,Commercial
A51000-005,"Connectors,6,Male/Pin,0.100 IN,TH","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000447,US,Commercial
A51000-007,"Connectors,8,Male/Pin,0.100 IN,TH","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000447,US,Commercial
A51000-013,"Connectors,Male/Pin,0.100 IN,TH,14","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000447,US,Commercial
A51718-001,"Miscellaneous Devices,KFS2-256,TH,TH","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000454,US,Commercial
A51718-002,"Miscellaneous Devices,KFS2-440,TH","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000454,US,Commercial
A51718-003,"Miscellaneous Devices,KFS2-632,TH","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000454,US,Commercial
A51718-004,"Miscellaneous Devices,KFS2-832,TH","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000454,US,Commercial
A51718-006,"Miscellaneous Devices,KFS2-M3,TH,TH","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000454,US,Commercial
A51910-009,"Capacitors,100uF,25V,20%,Aluminium Electrolytic,Radial","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000446,US,Commercial
A58375-001,"Miscellaneous Devices,20-2136,TH,Test Point","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000454,US,Commercial
A58567-006,"Transistors,MOSFET,IRF540,100V,28A@Tc=25C,150W@Tc=25C,TH,TO-220AB","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000461,US,Commercial
A58800-001,"Connectors,Female/Socket,0.100 IN,TH,16","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000447,US,Commercial
A58800-002,"Connectors,Female/Socket,0.100 IN,TH,8","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000447,US,Commercial
