Item ID,String.object_name,String.object_desc,String.object_classification,String.ent4_jurisdiction_country,String.ip_classification
CC34451-001,"Transistors,MOSFET,RJK0651DPB,60V,25A,45W@25C,SMD,LFPAK-5","6-October-2023_CIS_Export : 05 - MOOG AG MITC, BANGALORE",CLS-1000461,US,Commercial
CC34452-001,"NO DWG,Capacitors,56uF,63V,20%,Aluminium Electrolytic,SMD","6-October-2023_CIS_Export : 80 - FCS, AMSTERDAM",CLS-1000446,US,Commercial
CC34454-001,"NO DWG,Capacitors,330uF,16V,20%,Aluminium Electrolytic,SMD","6-October-2023_CIS_Export : 80 - FCS, AMSTERDAM",CLS-1000446,US,Commercial
CC34454-002,"NO DWG,Capacitors,150uF,20V,20%,Aluminium Electrolytic,SMD","6-October-2023_CIS_Export : 80 - FCS, AMSTERDAM",CLS-1000446,US,Commercial
CC34458-001,"NO DWG,ICs,Digital Device,9DBL0851B,SMD,VFQFPN-48","6-October-2023_CIS_Export : 80 - FCS, AMSTERDAM",CLS-1000452,US,Commercial
CC34747-001,"Inductor,22uH,10%,TH","6-October-2023_CIS_Export : ",CLS-1000453,US,Commercial
CC34747-002,"Inductor,22uH,10%,TH","6-October-2023_CIS_Export : ",CLS-1000453,US,Commercial
CC34748-001,"Inductor,Common Mode 700uH,32A","6-October-2023_CIS_Export : ",CLS-1000453,US,Commercial
CC34748-002,"Inductor,Common Mode 700uH,32A","6-October-2023_CIS_Export : ",CLS-1000453,US,Commercial
CC34909-001,"NO DWG,ICs,Converter/Conditioner,MGDD-08-N-C,TH,MGDD-08","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000452,US,Commercial
CC34909-002,"NO DWG,ICs,Converter/Conditioner,MGDD-08-N-I,TH,MGDD-08","6-October-2023_CIS_Export : C8 - MOOG S& D SANTA BARBARA, CA",CLS-1000452,US,Commercial
CC34909-003,"NO DWG,ICs,Converter/Conditioner,MGDD-08-N-E,TH,MGDD-08","6-October-2023_CIS_Export : C8 - MOOG S& D SANTA BARBARA, CA",CLS-1000452,US,Commercial
CC34911-001,"NO DWG,ICs,Converter/Conditioner,MGDS-26-J-E,TH,MGDS-26","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000452,US,Commercial
CC34972-001,"NO DWG,Connectors,Plug,Male/Pin,0.165 IN,TH,4","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000447,US,Commercial
CC34972-002,"NO DWG,Connectors,Plug,Male/Pin,0.165 IN,TH,24","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000447,US,Commercial
CC34973-001,"NO DWG,Connectors,Plug,Male/Pin,0.200 IN,TH,EURO-48","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000447,US,Commercial
CC34995-001,"Inductor,2.7uH,10%,TH","6-October-2023_CIS_Export : ",CLS-1000453,US,Commercial
CC34995-002,"Inductor,2.7uH,10%,TH","6-October-2023_CIS_Export : ",CLS-1000453,US,Commercial
CC34996-001,"Inductor,16uH,10%,TH","6-October-2023_CIS_Export : ",CLS-1000453,US,Commercial
CC34996-002,"Inductor,16uH,10%,TH","6-October-2023_CIS_Export : ",CLS-1000453,US,Commercial
CC35118-001,"NO DWG,Filter,7442335900,0.50A,25%,SMD","6-October-2023_CIS_Export : 80 - FCS, AMSTERDAM",CLS-1000453,US,Commercial
CC35118-002,"NO DWG,Filter,7442335600,0.60A,25%,SMD","6-October-2023_CIS_Export : 80 - FCS, AMSTERDAM",CLS-1000453,US,Commercial
CC35119-001,"NO DWG,Diodes,Voltage Suppressor,82401646,SMD,MSOP-8","6-October-2023_CIS_Export : 80 - FCS, AMSTERDAM",CLS-1000449,US,Commercial
