Item ID,String.object_name,String.object_desc,String.object_classification,String.ent4_jurisdiction_country,String.ip_classification
CB71829-002,"SCS ONLY,Resistors,0.010,1%,40 ppm,5W,SMD","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000457,US,Commercial
CB71829-003,"SCS ONLY,Resistors,0.005,1%,40 ppm,5W,SMD","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000457,US,Commercial
CB71830-001,"SELECTED ITEM,Transistors,BJT,JANTXV2N2219A,50V,0.8A,0.8W@TA=25C,TH,TO-39","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000461,US,Commercial
CB71831-001,"SCS ONLY,Transistors,BJT,JANTXVN2N2222AUB,50V,0.8A,0.5W@TA=25C,SMD,SMD","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000461,US,Commercial
CB71832-001,"SELECTED ITEM,Transistors,BJT,JANTXV2N2905A,-60V,-600mA,600mW@TA=25C,TH,TO-39","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000461,US,Commercial
CB71833-001,"SCS ONLY,Transistors,BJT,JANTXV2N2907AUB,60V,0.600A,0.500W@Ta=25C,SMD,UB","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000461,US,Commercial
CB71834-001,"SELECTED ITEM,Transistors,BJT,JANTXV2N2369AUB,15V,0.36W@Ta=25C,SMD,UB","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000461,US,Commercial
CB71835-001,"SELECTED ITEM,Transistors,MOSFET,JANTXV2N7236,100V,-18A@Vgs=-10V@25C,125W,TH,TO-254AA","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000461,US,Commercial
CB71836-001,"SELECTED ITEM,Transistors,MOSFET,JANTXV2N7219,200V,18A@Vgs=10V@25C,125W,TH,TO-254AA","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000461,US,Commercial
CB71837-001,"SELECTED ITEM,Transistors,MOSFET,JANSR2N7268,100V,34A,4W@Ta=25C,TH,TO-254AA","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000461,US,Commercial
CB71838-001,"SELECTED ITEM,Transistors,MOSFET,JANSR2N7591U3,200V,16A@Tc=25C,75W@Ta=25C,SMD,SMD-0.5","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000461,US,Commercial
CB71845-001,"SELECTED ITEM,Diodes,Zener/Reference,JANTXV1N4619UR-1,SMD,SOD-80","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000449,US,Commercial
CB71846-001,"SCS ONLY,Diodes,Rectifier,JANTXV1N5806US,2.5A,SMD,SMD","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000449,US,Commercial
CB71846-002,"SCS ONLY,Diodes,Rectifier,JANTXV1N5811US,3A@+55C,SMD,D-5B","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000449,US,Commercial
CB71847-001,"SCS ONLY,Diodes,Voltage Suppressor,JANTXV1N6103AUS,0.175A,SMD,D-5B","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000449,US,Commercial
CB71847-002,"SCS ONLY,Diodes,Voltage Suppressor,JANTXV1N6162AUS,0.020A,SMD,D-5DC","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000449,US,Commercial
CB71847-003,"SCS ONLY,Diodes,Voltage Suppressor,JANTXV1N6139AUS,0.175A,SMD,D-5DC","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000449,US,Commercial
CB71848-001,"SCS ONLY,Diodes,Zener/Reference,JANTXV1N6326US,0.020A,SMD,MELF-B","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000449,US,Commercial
CB71848-002,"SCS ONLY,Diodes,Zener/Reference,JANTXV1N6311US,0.02A,SMD,MELF-B","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000449,US,Commercial
