Item ID,String.object_name,String.object_desc,String.object_classification,String.ent4_jurisdiction_country,String.ip_classification
CB16676-461,"GmBH ONLY,Resistors,619K,1%,100ppm,0.125W,SMD,0805","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000457,US,Commercial
CB16748-001,"NO DWG,Diodes,Schottky,1N5819HW,1A,SMD,SOD-123","6-October-2023_CIS_Export : 24 - SPACE & DEFENSE GROUP, QUICKSET",CLS-1000449,US,Commercial
CB16749-001,"Capacitors,0.047uF,1000V,10%,Polypropylene,TH","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000446,US,Commercial
CB16749-002,"Capacitors,0.01uF,1000V,10%,Polypropylene,TH","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000446,US,Commercial
CB16802-102,"Inductor,3.3uH,20%,SMD","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000453,US,Commercial
CB16802-108,"Inductor,12uH,20%,SMD","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000453,US,Commercial
CB16802-113,"Inductor,33uH,20%,SMD","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000453,US,Commercial
CB16892-003,"Transformers,Flyback Transformer,20P,SMD","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000460,US,Commercial
CB16932-000,"GmBH ONLY,Resistors,0,1%,0.1W,SMD,0603","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000457,US,Commercial
CB16932-001,"GmBH ONLY,Resistors,121,1%,100ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000457,US,Commercial
CB16932-002,"GmBH ONLY,Resistors,150,1%,100ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000457,US,Commercial
CB16932-003,"GmBH ONLY,Resistors,4.99K,1%,100ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000457,US,Commercial
CB16932-004,"GmBH ONLY,Resistors,619K,1%,100ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000457,US,Commercial
CB16932-006,"GmBH ONLY,Resistors,20K,1%,100ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000457,US,Commercial
CB16932-007,"GmBH ONLY,Resistors,49.9K,1%,100ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000457,US,Commercial
CB16932-008,"GmBH ONLY,Resistors,100K,1%,100ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000457,US,Commercial
CB16932-009,"GmBH ONLY,Resistors,33.2,1%,100ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000457,US,Commercial
CB16932-010,"GmBH ONLY,Resistors,69.8,1%,100ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000457,US,Commercial
CB16932-011,"GmBH ONLY,Resistors,100,1%,100ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000457,US,Commercial
CB16932-012,"GmBH ONLY,Resistors,511,1%,100ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000457,US,Commercial
CB16932-013,"GmBH ONLY,Resistors,1.24M,1%,100ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000457,US,Commercial
