Item ID,String.object_name,String.object_desc,String.object_classification,String.ent4_jurisdiction_country,String.ip_classification
1N741T45G0,"MCG ONLY,ICs,Line Transceiver,SN74LVC1T45-EP,SMD,SC70-6","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000452,US,Commercial
1N742G06G0,"MCG ONLY,ICs,Digital Device,SN74LVC2G06,SMD,SOT23-6","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000452,US,Commercial
1N742G74G0,"MCG ONLY,ICs,Digital Device,SN74LVC2G74,SMD,PSOP-8","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000452,US,Commercial
1N742T45G0,"MCG ONLY,ICs,Line Transceiver,SN74LVC2T45-EP,SMD,SSOP-8","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000452,US,Commercial
1N748T45G0,"MCG ONLY,ICs,Line Transceiver,SN74LVC8T245-EP,SMD,TSSOP-24","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000452,US,Commercial
1N74CB32G0,"MCG ONLY,ICs,Digital Device,74CB3Q3253,SMD,TSSOP-16","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000452,US,Commercial
1N74HC21G0,"MCG ONLY,ICs,Digital Device,SN74HC21D,SMD,SOIC-14","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000452,US,Commercial
1N74LV32G0,"MCG ONLY,ICs,Digital Device,SN74CBTLV3245ARGY,SMD,VQFN-20","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000452,US,Commercial
1N74LV32G1,"MCG ONLY,ICs,Digital Device,SN74CBTLV3245ADBQR,SMD,QSOP-20","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000452,US,Commercial
1N7SZ04MG0,"MCG ONLY,ICs,Digital Device,NC7SZ04M5X,SMD,SOT23-5","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000452,US,Commercial
1N83023AG0,"MCG ONLY,ICs,Digital Device,83023AMILF,SMD,SOIC-8","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000452,US,Commercial
1N88E151G0,"MCG ONLY,ICs,Line Transceiver,88E1512-A0-NNP2I000,SMD,QFN-56","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000452,US,Commercial
1NAD2S12G0,"MCG ONLY,ICs,Converter/Conditioner,AD2S1210-EP,SMD,LQFP-48","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000452,US,Commercial
1NAD5160G0,"MCG ONLY,ICs,POT/VAR,AD5160,SMD,SOT-23-8","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000452,US,Commercial
1NAD5252G0,"MCG ONLY,ICs,POT/VAR,AD5252BRUZ10,SMD,TSSOP-14","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000452,US,Commercial
1NAD5254G0,"MCG ONLY,ICs,POT/VAR,AD5254BRUZ10,SMD,TSSOP-20","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000452,US,Commercial
1NAD5254G1,"MCG ONLY,ICs,POT/VAR,AD5254BRUZ50,SMD,TSSOP-20","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000452,US,Commercial
1NAD7992G0,"MCG ONLY,ICs,Converter/Conditioner,AD7992BRMZ-1,SMD,MSOP-10","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000452,US,Commercial
1NAD7994G0,"MCG ONLY,ICs,Converter/Conditioner,AD7994BRUZ-1,SMD,TSSOP-16","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000452,US,Commercial
1NAD8397G0,"MCG ONLY,ICs,AD8397,SMD,SOIC-8","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000452,US,Commercial
