Item ID,String.object_name,String.object_desc,String.object_classification,String.ent4_jurisdiction_country,String.ip_classification
CA28043-715,"Resistors,52.3K,0.1%,25ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA28043-717,"Resistors,53.6K,0.1%,25ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000457,US,Commercial
CA28043-719,"Resistors,54.9K,0.1%,25ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000457,US,Commercial
CA28043-720,"Resistors,55.6K,0.1%,25ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA28043-721,"Resistors,56.2K,0.1%,25ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA28043-727,"Resistors,60.4K,0.1%,25ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000457,US,Commercial
CA28043-729,"Resistors,61.9K,0.1%,25ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000457,US,Commercial
CA28043-735,"Resistors,66.5K,0.1%,25ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA28043-737,"Resistors,68.1K,0.1%,25ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000457,US,Commercial
CA28043-741,"Resistors,71.5K,0.1%,25ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA28043-745,"Resistors,75K,0.1%,25ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA28043-750,"Resistors,79.6K,0.1%,25ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA28043-752,"Resistors,81.6K,0.1%,25ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA28043-757,"Resistors,86.6K,0.1%,25ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000457,US,Commercial
CA28043-760,"Resistors,89.8K,0.1%,25ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000457,US,Commercial
CA28043-761,"Resistors,90.9K,0.1%,25ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA28043-769,"Resistors,100K,0.1%,25ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA28043-771,"Resistors,102K,0.1%,25ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA28043-773,"Resistors,105K,0.1%,25ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA28043-779,"Resistors,113K,0.1%,25ppm,0.1W,SMD,0603","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA28043-SEL,"Resistors,Select-at-Assembly,0.1%,25ppm,0.100W,SMD,0603","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA28058-002,"Resistors,10K,0.1%,25ppm,0.08W,SMD,Custom","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000457,US,Commercial
CA29534-004,"Miscellaneous Devices,105,TH,BATT-SKT","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000454,US,Commercial
CA29534-005,"Miscellaneous Devices,1025,TH,BATT-SKT","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000454,US,Commercial
CA29774-001,"Resistors,10.0,0.1%,25ppm,0.1W,SMD,0805","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA29774-135,"Resistors,49.9,0.1%,25ppm,0.1W,SMD,0805","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA29774-169,"Resistors,75.0,0.1%,25ppm,0.1W,SMD,0805","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA29774-193,"Resistors,100,0.1%,25ppm,0.1W,SMD,0805","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA29774-237,"Resistors,169,0.1%,25ppm,0.1W,SMD,0805","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA29774-265,"Resistors,237,0.1%,25ppm,0.1W,SMD,0805","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA29774-285,"Resistors,301,0.1%,25ppm,0.1W,SMD,0805","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA29774-287,"Resistors,309,0.1%,25ppm,0.1W,SMD,0805","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA29774-291,"Resistors,324,0.1%,25ppm,0.1W,SMD,0805","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA29774-293,"Resistors,332,0.1%,25ppm,0.1W,SMD,0805","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000457,US,Commercial
CA29774-294,"Resistors,336,0.1%,25ppm,0.1W,SMD,0805","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA29774-303,"Resistors,374,0.1%,25ppm,0.1W,SMD,0805","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA29774-309,"Resistors,402,0.1%,25ppm,0.1W,SMD,0805","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA29774-323,"Resistors,475,0.1%,25ppm,0.1W,SMD,0805","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA29774-327,"Resistors,499,0.1%,25ppm,0.1W,SMD,0805","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA29774-332,"Resistors,530,0.1%,25ppm,0.1W,SMD,0805","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA29774-341,"Resistors,590,0.1%,25ppm,0.1W,SMD,0805","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
