Item ID,String.object_name,String.object_desc,String.object_classification,String.ent4_jurisdiction_country,String.ip_classification
C96743-001,"Diodes,Rectifier,UF4007,1A,Axial,DO-41","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000449,US,Commercial
C96744-040,"Connectors,Male/Pin,0.100 IN,TH,40","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000447,US,Commercial
C96745-051,"Diodes,Zener/Reference,MMSZ4689T1G,50uA,SMD,SOD-123","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000449,US,Commercial
C96745-100,"Diodes,Zener/Reference,MMSZ4697T1G,50uA,SMD,SOD-123","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000449,US,Commercial
C96745-160,"Diodes,Zener/Reference,MMSZ4703T1G,50uA,SMD,SOD-123","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000449,US,Commercial
C96746-003,"Transistors,BJT,FMMT720,-40V,-1.5A,0.625W,SMD,SuperSOT(SOT23-3)","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000461,US,Commercial
C96771-011,"ICs,Programmable Logic Device,EP2C50F484I8N,SMD,BGA","6-October-2023_CIS_Export : ",CLS-1000452,US,Commercial
C96772-001,"ICs,Line Driver,DS90LV011AQMF/NOPB,SMD,SOT23-5","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000452,US,Commercial
C96773-001,"Sensors,Electrical Part,DS600U+,SMD,uMAX8/uSOP8/MSOP8","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000755,US,Commercial
C96776-001,"Optocouplers,ACPL-072L,SMD,SO-8","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000455,US,Commercial
C96778-001,"ICs,Line Receiver,DS90LT012AQMF/NOPB,SMD,SOT23-5","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000452,US,Commercial
C96783-001,"ICs,BTS723GW,SMD,SOIC-14","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000452,US,Commercial
C96784-003,"ICs,LM1770UMF/NOPB,SMD,SOT23-5","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000452,US,Commercial
C96785-001,"ICs,Converter/Conditioner,AD7264BSTZ,SMD,LQFP-48","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000452,US,Commercial
C96788-001,"Inductor,4uH,20%,SMD","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000453,US,Commercial
C96789-001,"OBSOLETE,Transistors,MOSFET,Si3867DV,-20V,-5.1A@25C,2W@25C,SMD,TSOP-6","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000461,US,Commercial
C96790-001,"Transistors,MOSFET,Si3460BDV,20V,8A@25C,3.5W@25C,SMD,TSOP-6","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000461,US,Commercial
C96791-101,"Resistors,0.01,1%,75ppm,0.25W,SMD,1206","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000457,US,Commercial
C96791-202,"Resistors,0.2,1%,75ppm,0.25W,SMD,1206","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000457,US,Commercial
C96791-251,"Resistors,0.025,1%,75ppm,0.25W,SMD,1206","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000457,US,Commercial
C96791-501,"Resistors,0.050,1%,75ppm,0.25W,SMD,1206","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000457,US,Commercial
C96793-001,"Capacitors,10uF,6.3V,20%,0805","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000446,US,Commercial
C96794-001,"ICs,USB3300-EZK,SMD,QFN-32","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000452,US,Commercial
C96795-001,"ICs,Peripheral Driver,TPS2051BDGN,SMD,MSOP-8","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000452,US,Commercial
C96796-001,"Connectors,Special,0.0315 IN,SMD,5","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000447,US,Commercial
C96797-001,"OBSOLETE,ICs,Line Transceiver,88E1111-B2-BAB-I000,SMD,TFBGA-117","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000452,US,Commercial
C96797-002,"ICs,Line Transceiver,88E1111-B2-BAB1I000,SMD,TFBGA-117","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000452,US,Commercial
C96799-301,"ICs,Micro Device,MPC8347CZUAGDB,SMD,TBGA-672","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000452,US,Commercial
C96799-302,"ICs,Micro Device,MPC8347CZUAJDB,SMD,TBGA-672","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000452,US,Commercial
C96869-101,"ICs,Converter/Conditioner,AD5570ARS,SMD,SSOP-16","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000452,US,Commercial
CA14565-001,"F-35 ONLY,Diodes,Rectifier,1N5811US,SMD,D-5B","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
CA14570-001,"F-35 ONLY, Transistors,MOSFET,2N7002,60V,115mA,300mW,SMD,SOT-23","6-October-2023_CIS_Export : ",CLS-1000461,US,Commercial
CA14570-101,"F-35 ONLY, Transistors,MOSFET,2N7002LT1G,60V,115mA,300mW,SMD,SOT-23,Pb Free","6-October-2023_CIS_Export : ",CLS-1000461,US,Commercial
CA14692-002,"OBSOLETE,ICs,Memory Device,XCF04SVO20C,SMD,TSSOP-20","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000452,US,Commercial
CA14692-003,"OBSOLETE,ICs,Memory Device,XCF32PVO48C,SMD,TSOP-48","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000452,US,Commercial
CA14694-002,"Crystals and Oscillators,50MHz,SMD","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000448,US,Commercial
CA14694-003,"Crystals and Oscillators,8MHz,SMD","6-October-2023_CIS_Export : 93 - AIRCRAFT GROUP, INDIA AIRCRAFT OPERATIONS",CLS-1000448,US,Commercial
CA14694-004,"Crystals and Oscillators,0.1MHz,SMD","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000448,US,Commercial
CA14847-001,"ICs,Analog Device,HCPL-7800A#300,SMD,DIP","6-October-2023_CIS_Export : ",CLS-1000452,US,Commercial
CA14847-101,"ICs,Analog Device,HCPL-7800A,SMD,DIP,Pb Free","6-October-2023_CIS_Export : ",CLS-1000452,US,Commercial
