Item ID,String.object_name,String.object_desc,String.object_classification,String.ent4_jurisdiction_country,String.ip_classification
CD33502-480,"Resistors,10K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-481,"Resistors,10.1K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-482,"Resistors,10.2K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-483,"Resistors,10.4K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-484,"Resistors,10.5K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-485,"Resistors,10.6K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-486,"Resistors,10.7K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-487,"Resistors,10.9K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-488,"Resistors,11K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-489,"Resistors,11.1K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-490,"Resistors,11.3K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-491,"Resistors,11.4K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-492,"Resistors,11.5K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-493,"Resistors,11.7K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-494,"Resistors,11.8K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-495,"Resistors,12.0K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-496,"Resistors,12.1K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-497,"Resistors,12.3K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-498,"Resistors,12.4K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-499,"Resistors,12.6K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-500,"Resistors,12.7K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-501,"Resistors,12.9K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-502,"Resistors,13.0K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-503,"Resistors,13.2K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-504,"Resistors,13.3K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-505,"Resistors,13.5K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CD33502-506,"Resistors,13.7K,0.1%,25ppm,0.063W@70C,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
