Item ID,String.object_name,String.object_desc,String.object_classification,String.ent4_jurisdiction_country,String.ip_classification
CA29930-189,"Resistors,909,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000457,US,Commercial
CA29930-192,"Resistors,976,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA29930-193,"Resistors,1K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA29930-197,"Resistors,1.1K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000457,US,Commercial
CA29930-201,"Resistors,1.21K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000457,US,Commercial
CA29930-203,"Resistors,1.27K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA29930-204,"Resistors,1.3K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA29930-209,"Resistors,1.47K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000457,US,Commercial
CA29930-210,"Resistors,1.5K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA29930-213,"Resistors,1.62K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000457,US,Commercial
CA29930-214,"Resistors,1.65K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000457,US,Commercial
CA29930-216,"Resistors,1.74K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000457,US,Commercial
CA29930-218,"Resistors,1.82K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000457,US,Commercial
CA29930-222,"Resistors,2K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA29930-224,"Resistors,2.1K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA29930-226,"Resistors,2.21K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA29930-229,"Resistors,2.37K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000457,US,Commercial
CA29930-230,"Resistors,2.43K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000457,US,Commercial
CA29930-231,"Resistors,2.49K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000457,US,Commercial
CA29930-232,"Resistors,2.55K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA29930-233,"Resistors,2.61K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000457,US,Commercial
CA29930-234,"Resistors,2.67K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000457,US,Commercial
CA29930-235,"Resistors,2.74K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA29930-239,"Resistors,3.01K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA29930-243,"Resistors,3.32K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA29930-245,"Resistors,3.48K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CA29930-246,"Resistors,3.57K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000457,US,Commercial
CA29930-248,"Resistors,3.74K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000457,US,Commercial
CA29930-249,"Resistors,3.83K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000457,US,Commercial
CA29930-250,"Resistors,3.92K,1%,100ppm,0.063W,SMD,0402","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
