Item ID,String.object_name,String.object_desc,String.object_classification,String.ent4_jurisdiction_country,String.ip_classification
-79119-001,"ICs,Reference and Regulator,LM7805C,TH,TO-220","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000452,US,Commercial
-79286-007,"ICs,comparator,LM2901,SMD,SOIC","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000452,US,Commercial
7AC825XS00,"Connectors,Receptacle,Female/Socket,TH,128,237-016Z125-35CN","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000447,US,Commercial
7C02R00PG1,"MCG ONLY,Connectors,Plug,Male/Pin,0.0984 IN,TH,2","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000447,US,Commercial
7C03R00PG0,"MCG ONLY,Connectors,Receptacle,Male/Pin,0.0984 IN,TH,3","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000447,US,Commercial
7C04R00PG3,"MCG ONLY,Connectors,Receptacle,Male/Pin,0.0984 IN,TH,4","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000447,US,Commercial
7C04R00SG0,"MCG ONLY,Connectors,Plug,Male/Pin,0.165 IN,TH,4","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000447,US,Commercial
7C04T00PG2,"MCG ONLY,Connectors,Plug,Male/Pin,0.118 IN,TH,4","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000447,US,Commercial
7C04T00PG3,"MCG ONLY,Connectors,Plug,Male/Pin,0.118 IN,SMD,4","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000447,US,Commercial
7C04V00PG0,"MCG ONLY,Connectors,Plug,Male/Pin,0.0787 IN,TH,4","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000447,US,Commercial
7C04V00PG1,"MCG ONLY,Connectors,Plug,Male/Pin,0.118 IN,SMD,4","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000447,US,Commercial
7C05R00PG0,"MCG ONLY,Connectors,Receptacle,Male/Pin,0.0984 IN,TH,5","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000447,US,Commercial
7C06R00ZG0,"MCG ONLY,Connectors,Plug,Female/Socket,0.118 IN,TH,24","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000447,US,Commercial
7C06T00PG1,"MCG ONLY,Connectors,Male/Pin,0.118 IN,TH,6","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000447,US,Commercial
7C06V00PG0,"MCG ONLY,Connectors,Plug,Female/Socket,0.118 IN,TH,8","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000447,US,Commercial
7C06V00PG1,"MCG ONLY,Connectors,Plug,Male/Pin,0.079 IN,TH,6","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000447,US,Commercial
7C06V00SG0,"MCG ONLY,Connectors,Plug,Female/Socket,0.165 IN,TH,6","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000447,US,Commercial
7C08R000G0,"MCG ONLY,Connectors,Receptacle,Female/Socket,0.040 IN,TH,RJ45-8","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000447,US,Commercial
7C08R00PG0,"MCG ONLY,Connectors,Plug,Male/Pin,0.0984 IN,TH,8","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000447,US,Commercial
7C08R00SG0,"MCG ONLY,Connectors,Plug,Male/Pin,0.165 IN,TH,8","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000447,US,Commercial
7C08V00PG1,"MCG ONLY,Connectors,Plug,Male/Pin,0.0787 IN,TH,8","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000447,US,Commercial
7C09D00PG1,"MCG ONLY,Connectors,Male/Pin,SMD,9","6-October-2023_CIS_Export : 60 - COMPONENTS GROUP, BLACKSBURG OPS",CLS-1000447,US,Commercial
