Item ID,String.object_name,String.object_desc,String.object_classification,String.ent4_jurisdiction_country,String.ip_classification
CA39974-854,"Resistors,47K,5%,200ppm,0.063W,SMD,1206","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000457,US,Commercial
CA40016-001,"OBSOLETE,ICs,NCP345,SMD,SOT23-5","6-October-2023_CIS_Export : ",CLS-1000452,US,Commercial
CA40017-001,"OBSOLETE,Transistors,MOSFET,IRF5210L,-40A@Vgs=-10V,Tc=25C(-29A@Vgs=-10V,Tc=100C),TH,TO-262","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000461,US,Commercial
CA40093-001,"OBSOLETE,ICs,Converter/Conditioner,AD7686,SMD,MSOP-10","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000452,US,Commercial
CA40093-002,"ICs,Converter/Conditioner,AD7686,SMD,MSOP-10","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000452,US,Commercial
CA40094-001,"ICs,Digital Device,ADuM2401,SMD,SOIC-16W","6-October-2023_CIS_Export : ",CLS-1000452,US,Commercial
CA40094-002,"ICs,Digital Device,ADuM2400,SMD,SOIC-16W","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000452,US,Commercial
CA40094-003,"ICs,Digital Device,ADuM2402,SMD,SOIC-16W","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000452,US,Commercial
CA40094-005,"ICs,Digital Device,ADUM2402CRWZ,SMD,SOIC-16W","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000452,US,Commercial
CA40095-019,"Diodes,Zener/Reference,SMAJ4746A,SMD,DO-214AC(SMAJ)","6-October-2023_CIS_Export : 93 - AIRCRAFT GROUP, INDIA AIRCRAFT OPERATIONS",CLS-1000449,US,Commercial
CA40147-001,"Transistors,IGBT,APT20GF120SRDQ1,1200V,36A@ +25C,200W,SMD,D3-pak","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000461,US,Commercial
CA40148-001,"Transistors,IGBT,APTGT150X120E3G,1200V,220A@ +25C (150A @ +80C),700W,TH,E3-Pak","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000461,US,Commercial
CA40151-001,"Transistors,IGBT,APT100GT120JU2,1200V,140A@+25C(100A@+80C),480W,SMD,SOT-227","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000461,US,Commercial
CA40169-001,"Capacitors,0.047uF,1500V,10%,X7R,2225","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000446,US,Commercial
CA40169-002,"Capacitors,0.01uF,1000V,10%,X7R,SMD,1210","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000446,US,Commercial
CA40169-004,"Capacitors,1000pF,630V,10%,X7R,SMD,1206","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000446,US,Commercial
CA40169-005,"Capacitors,0.033uF,630V,10%,X7R,1210","6-October-2023_CIS_Export : ",CLS-1000446,US,Commercial
CA40169-006,"Capacitors,0.1uF,630V,10%,X7R,1812","6-October-2023_CIS_Export : ",CLS-1000446,US,Commercial
CA40169-007,"Capacitors,0.1uF,1000V,10%,X7R,1825","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000446,US,Commercial
CA40169-008,"Capacitors,330pF,3000V,10%,C0G,1812","6-October-2023_CIS_Export : ",CLS-1000446,US,Commercial
CA40169-009,"Capacitors,1000pF,2500V,5%,C0G,1825","6-October-2023_CIS_Export : ",CLS-1000446,US,Commercial
CA40169-010,"Capacitors,220pF,3000V,10%,C0G,SMD,1825","6-October-2023_CIS_Export : 05 - MOOG AG MITC, BANGALORE",CLS-1000446,US,Commercial
CA40169-013,"Capacitors,470pF,1000V,10%,C0G,1812","6-October-2023_CIS_Export : ",CLS-1000446,US,Commercial
CA40169-014,"Capacitors,0.047uF,1000V,10%,X7R,SMD,1812","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000446,US,Commercial
CA40169-016,"Capacitors,1000pF,1000V,10%,X7R,SMD,1206","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000446,US,Commercial
CA40169-017,"Capacitors,100pF,1000V,5%,X7R,2220","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000446,US,Commercial
CA40169-018,"Capacitors,0.1uF,1000V,10%,X7R,SMD,2225","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000446,US,Commercial
CA40169-019,"Capacitors,33pF,2000V,10%,C0G,SMD,1206","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000446,US,Commercial
CA40169-020,"Capacitors,100pF,1500V,10%,C0G,1206","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000446,US,Commercial
CA40169-023,"Capacitors,100pF,1000V,5%,C0G,SMD,1206","6-October-2023_CIS_Export : 05 - MOOG AG MITC, BANGALORE",CLS-1000446,US,Commercial
CA40169-024,"Capacitors,150pF,1000V,10%,C0G,SMD,1812","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000446,US,Commercial
CA40169-025,"Capacitors,180pF,1000V,10%,C0G,SMD,1812","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000446,US,Commercial
CA40169-026,"Capacitors,220pF,1000V,10%,C0G,SMD,1812","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000446,US,Commercial
CA40169-027,"Capacitors,270pF,1000V,10%,C0G,SMD,1812","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000446,US,Commercial
CA40169-028,"Capacitors,330pF,1000V,10%,C0G,SMD,1812","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000446,US,Commercial
CA40169-029,"Capacitors,390pF,1000V,10%,C0G,SMD,1812","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000446,US,Commercial
CA40169-030,"Capacitors,560pF,1000V,10%,C0G,SMD,1812","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000446,US,Commercial
CA40169-031,"Capacitors,1200pF,1000V,10%,X7R,SMD,1206","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000446,US,Commercial
CA40169-032,"Capacitors,1500pF,1000V,10%,X7R,SMD,1206","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000446,US,Commercial
CA40169-033,"Capacitors,1800pF,1000V,10%,X7R,SMD,1206","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000446,US,Commercial
CA40169-034,"Capacitors,2700pF,1000V,10%,X7R,SMD,1206","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000446,US,Commercial
CA40169-035,"Capacitors,3300pF,630V,5%,C0G,SMD,1206","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000446,US,Commercial
CA40169-036,"Capacitors,100pF,630V,5%,C0G,SMD,1206","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000446,US,Commercial
CA40169-037,"Capacitors,1000pF,630V,5%,C0G,SMD,1206","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000446,US,Commercial
CA40169-038,"Capacitors,0.1uF,630V,10%,X7R,SMD,2220","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000446,US,Commercial
CA40169-039,"Capacitors,0.01uF,1000V,10%,X7R,SMD,1812","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000446,US,Commercial
CA40169-102,"Capacitors,1.0uF,250V,20%,X7R,2020","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000446,US,Commercial
CA40169-103,"Capacitors,1.5uF,100V,20%,X7R,SMD,2020","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000446,US,Commercial
CA40169-104,"Capacitors,1.2uF,200V,20%,X7R,SMD,2020","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000446,US,Commercial
CA40291-001,"GmBH ONLY,Diodes,Zener/Reference,5914,20A,SMD,SMA","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000449,US,Commercial
CA40355-001,"Capacitors,4.7uF,50V,10%,X7R,1210","6-October-2023_CIS_Export : ",CLS-1000446,US,Commercial
CA40355-002,"Capacitors,1.0uF,50V,10%,X7R,1210","6-October-2023_CIS_Export : ",CLS-1000446,US,Commercial
CA40355-101,"Capacitors,22uF,25V,20%,X7R,1812","6-October-2023_CIS_Export : ",CLS-1000446,US,Commercial
CA40355-102,"Capacitors,1.0uF,50V,10%,X7R,1206","6-October-2023_CIS_Export : ",CLS-1000446,US,Commercial
CA40355-103,"Capacitors,2.2uF,50V,10%,X7R,1210","6-October-2023_CIS_Export : ",CLS-1000446,US,Commercial
CA40355-104,"Capacitors,10uF,25V,10%,X7R,1210","6-October-2023_CIS_Export : ",CLS-1000446,US,Commercial
CA40355-106,"Capacitors,22uF,25V,20%,X7R,5750","6-October-2023_CIS_Export : ",CLS-1000446,US,Commercial
CA40355-107,"Capacitors,10uF,50V,20%,X7R,5750","6-October-2023_CIS_Export : ",CLS-1000446,US,Commercial
CA40355-109,"Capacitors,22uF,16V,10%,X7R,1210","6-October-2023_CIS_Export : ",CLS-1000446,US,Commercial
CA40355-110,"Capacitors,0.1uF,100V,5%,C0G,1812","6-October-2023_CIS_Export : ",CLS-1000446,US,Commercial
CA40355-111,"Capacitors,0.022uF,100V,5%,C0G,1210","6-October-2023_CIS_Export : ",CLS-1000446,US,Commercial
CA40356-001,"OBSOLETE,Diodes,Rectifier,MURA160T3,2A@+110C,SMD,SMA","6-October-2023_CIS_Export : 21 - SYSTEMS GROUP, EAST AURORA OPERATIONS",CLS-1000449,US,Commercial
CA40357-001,"OBSOLETE,Transistors,MOSFET,IRFR110,4.3A@25C,2.5W@TA=25C,SMD,TO-252AA","6-October-2023_CIS_Export : 02 - AIRCRAFT GROUP, EAST AURORA OPERATIONS",CLS-1000461,US,Commercial
CA40358-001,"Resistors,0.01,1%,40ppm,1W,SMD","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA40358-002,"Resistors,0.05,1%,40ppm,1W,SMD","6-October-2023_CIS_Export : ",CLS-1000457,US,Commercial
CA40358-007,"Resistors,0.015,1%,40 ppm/DegC,2W,SMD","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000457,US,Commercial
CA40382-004,"OBSOLETE,Diodes,Zener/Reference,MMSZ3V3,0.005A,SMD,SOD-123","6-October-2023_CIS_Export : ",CLS-1000449,US,Commercial
