Item ID,String.object_name,String.object_desc,String.object_classification,String.ent4_jurisdiction_country,String.ip_classification
CB25441-003,"NO DWG,Transformers,37.5V,TH","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000460,US,Commercial
CB25474-001,"ICs,Micro Device,VNC2-32Q1B,SMD,QFN-32","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000452,US,Commercial
CB25495-001,"NO DWG,Diodes,LED,GREEN,L-13GD,0.025A,Radial,TH","6-October-2023_CIS_Export : 80 - FCS, AMSTERDAM",CLS-1000449,US,Commercial
CB25497-001,"OBSOLETE,Sensors,Electrical Part,SS46,Radial,TH","6-October-2023_CIS_Export : 93 - AIRCRAFT GROUP, INDIA AIRCRAFT OPERATIONS",CLS-1000755,US,Commercial
CB25739-001,"Switches,Rotary,5 POS,MA05L1NCQD,TH,11P","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000459,US,Commercial
CB25739-002,"Switches,Rotary,6 POS,MA06L1NCQD,TH,11P","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000459,US,Commercial
CB25804-001,"ICs,Converter/Conditioner,AD7476-EP,SMD,SOT23-6","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000452,US,Commercial
CB25805-001,"ICs,Analog Multiplexer,ADG1408SRU-EP,SMD,TSSOP-16","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000452,US,Commercial
CB25984-001,"Reuse_Modules,Single-channel HED feedback","6-October-2023_CIS_Export : ",CLS-1000458,US,Commercial
CB25984-003,"Reuse_Modules,Three-channel HED feedback","6-October-2023_CIS_Export : ",CLS-1000458,US,Commercial
CB25984-006,"Reuse_Modules,Six-channel HED feedback","6-October-2023_CIS_Export : ",CLS-1000458,US,Commercial
CB25999-001,"Resistors,POT/VAR,50K,20%,0.25W,TH","6-October-2023_CIS_Export : 24 - SPACE & DEFENSE GROUP, QUICKSET",CLS-1000457,US,Commercial
CB25999-002,"Resistors,POT/VAR,2K,20%,0.25W,TH","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000457,US,Commercial
CB26019-001,"ICs,Micro Device,PPC5674FF3MVV3,SMD,PBGA-516","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000452,US,Commercial
CB26019-002,"ICs,Micro Device,SPC5674FF3MVY3,SMD,PBGA-516","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000452,US,Commercial
CB26021-001,"OBSOLETE,Transistors,MOSFET,IRF7353D2PBF,2.0W@25C,SMD,SO-8","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000461,US,Commercial
CB26028-001,"Inductor,5T8096,1A,TH","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000453,US,Commercial
CB26029-001,"Inductor,5T8097,6A,TH","6-October-2023_CIS_Export : 06 - AIRCRAFT GROUP, SALT LAKE / WICHITA OPERATIONS",CLS-1000453,US,Commercial
CB26123-001,"NO DWG,Capacitors,10uF,16V,20%,Aluminium Electrolytic,SMD","6-October-2023_CIS_Export : 24 - SPACE & DEFENSE GROUP, QUICKSET",CLS-1000446,US,Commercial
CB26123-002,"NO DWG,Capacitors,4.7uF,35V,20%,Aluminium Electrolytic,SMD","6-October-2023_CIS_Export : 24 - SPACE & DEFENSE GROUP, QUICKSET",CLS-1000446,US,Commercial
CB26141-003,"NO DWG,Diodes,Voltage Suppressor,SMBJ36CA,SMD,DO-214AA(SMB)","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000449,US,Commercial
CB26144-001,"ICs,Analog Device,ADM3053BRWZ,SMD,SOIC-20","6-October-2023_CIS_Export : 92 - CORPORATE GROUP, IRELAND",CLS-1000452,US,Commercial
CB26242-001,"ALTERED ITEM,ICs,Digital Device,54ACTS240,SMD,Flatpack","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000452,US,Commercial
CB26268-448,"GmBH ONLY,Capacitors,3900pF,50V,10%,X7R,0603","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000446,US,Commercial
CB26274-001,"ALTERED ITEM,ICs,Digital Device,54ACTS244,SMD,Flatpack","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000452,US,Commercial
CB26357-001,"ALTERED ITEM,ICs,Line Driver,UT54LVDS031LV,SMD,Flatpack","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000452,US,Commercial
CB26357-002,"ALTERED ITEM,ICs,Line Driver,UT54LVDS031LV,SMD,Flatpack","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000452,US,Commercial
CB26357-003,"SCS ONLY,ICs,Line Driver,UT54LVDS031LV,SMD,Flatpack","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000452,US,Commercial
CB26433-001,"ALTERED ITEM,ICs,Converter/Conditioner,RDC5028-301,SMD,Flatpack","6-October-2023_CIS_Export : 99 - DESIGN AUTHORITY (PURCH PARTS) I.E. NAS, MS ETC.",CLS-1000452,US,Commercial
CB26540-001,"NO DWG,Inductor,27uH,10%,Radial","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000453,US,Commercial
CB26635-001,"NO DWG,ICs,Analog Device,AD8220ARMZ,SMD,MSOP-8","6-October-2023_CIS_Export : 20 - INTERNATIONAL GROUP, GMBH",CLS-1000452,US,Commercial
CB26704-001,"NO DWG,ICs,Digital Device,SN74AUP2G14DCK,SMD,SC70-6","6-October-2023_CIS_Export : 93 - AIRCRAFT GROUP, INDIA AIRCRAFT OPERATIONS",CLS-1000452,US,Commercial
CB26705-001,"ICs,Digital Device,SN74AUP2G17DCK,SMD,SC70-6","6-October-2023_CIS_Export : 04 - AIRCRAFT GROUP, TORRANCE / SEATTLE OPERATIONS",CLS-1000452,US,Commercial
CB26785-001,"Sensors,Electrical Part,A1212LUA,TH,SIP-3","6-October-2023_CIS_Export : 21 - SPACE & DEFENSE GROUP, EAST AURORA OPERATIONS",CLS-1000755,US,Commercial
